Batsman, Bowler, TimeBowled, Inning, Over, Ball, Runs, Wicket, Bat_hand, bowler_hand, releaseX, releaseY, releaseZ, releaseSpeed, bounceX, bounceY, bounceSpeed, stumpPosX, stumpPosY, stumpPosZ, stumpSpeed, deviation, swing, dropAngle, bounceAngle 
Usman Khawaja, Imran Khan, 2017-01-06T16:34:31,3,2,5,0, N, L, R,18.3844,-0.756348,1.93545,133.851,8.23774,0.133438,112.418,0,0.927073,0.888185,108.31,0.059347,0.838135,12.647,8.1344
Usman Khawaja, Imran Khan, 2017-01-06T16:35:14,3,2,6,0, N, L, R,18.5451,-0.82501,1.96583,135.423,6.75909,0.268137,117.231,0,0.906014,0.647812,106.151,-0.210289,0.576752,11.8567,7.01438
David Warner, Yasir Shah, 2017-01-06T16:36:09,3,3,1,6, N, L, R,18.6214,1.22916,1.90905,86.7412,3.35841,0.563974,72.6313,0,0.427157,0.676251,67.8089,-0.416371,1.12987,16.0798,13.0725
David Warner, Yasir Shah, 2017-01-06T16:37:51,3,3,2,6, N, L, R,18.666,1.29935,1.95428,84.7805,3.59764,0.900762,69.9822,0,0.824305,0.608343,65.1525,-1.95555,4.32033,16.4047,11.6992
David Warner, Yasir Shah, 2017-01-06T16:38:37,3,3,3,4, N, L, R,18.5867,1.20037,1.96867,84.3427,5.4029,0.733861,69.0433,0,0.400775,0.816134,61.3646,-2.60902,2.15413,15.8095,12.5179
David Warner, Yasir Shah, 2017-01-06T16:39:15,3,3,4,4, N, L, R,18.578,1.24671,1.95399,82.5773,4.50559,0.533877,66.8344,0,0.0221497,0.812971,60.7837,-4.05874,0.9367,16.1929,13.5559
David Warner, Yasir Shah, 2017-01-06T16:39:54,3,3,5,1, N, L, R,18.7217,1.20774,1.93103,85.1482,4.9891,0.508463,67.0653,0,-0.0807324,0.688587,60.3583,-5.0962,2.47978,15.8911,11.6489
Usman Khawaja, Yasir Shah, 2017-01-06T16:40:22,3,3,6,1, N, L, R,18.726,1.28322,1.94296,89.0677,6.47204,0.598755,69.5909,0,-0.0795638,0.761977,60.4408,-3.14778,0.686426,15.2407,11.6158
Usman Khawaja, Imran Khan, 2017-01-06T16:41:27,3,4,1,0, N, L, R,18.5056,-0.778732,1.97905,133.559,7.31053,-0.0768811,116.566,0,0.344171,0.692166,104.089,-0.492578,0.389668,11.8698,7.13158
Usman Khawaja, Imran Khan, 2017-01-06T16:42:08,3,4,2,0, N, L, R,18.5182,-0.780869,1.94778,138.58,5.98671,0.191709,122.763,0,0.654543,0.570072,111.604,-0.502411,0.933142,11.011,6.57186
Usman Khawaja, Imran Khan, 2017-01-06T16:42:52,3,4,3,0, N, L, R,18.7226,-0.792396,1.96826,139.209,5.60715,0.0905987,118.346,0,0.448188,0.538477,107.838,-0.0395647,-0.320206,11.1016,6.60188
Usman Khawaja, Imran Khan, 2017-01-06T16:43:48,3,4,4,0, N, L, R,18.3235,-0.815396,1.96189,132.619,7.98379,-0.0563986,114.665,0,0.511381,0.860858,104.472,-0.435213,0.593143,12.5276,8.12215
Usman Khawaja, Imran Khan, 2017-01-06T16:44:37,3,4,5,0, N, L, R,18.8169,-0.865908,1.97802,140.881,5.08757,-0.105759,119.134,0,0.153963,0.434357,109.672,-0.610377,0.685284,10.8459,5.76798
Usman Khawaja, Imran Khan, 2017-01-06T16:45:24,3,4,6,0, N, L, R,18.2567,-0.800936,1.9261,135.247,6.87721,-0.0139059,115.32,0,0.602451,0.885201,108.043,1.18085,-0.0279765,11.5871,8.89771
David Warner, Wahab Riaz, 2017-01-06T16:46:54,3,5,1,0, N, L, L,18.3496,0.304236,2.00101,136.766,9.20696,0.379517,119.99,0,0.487588,0.803749,105.965,0.0740187,0.24309,13.8424,7.28088
David Warner, Wahab Riaz, 2017-01-06T16:47:39,3,5,2,1, N, L, L,18.3061,0.235195,1.97382,147.522,6.27648,-0.0730747,125.493,0,-0.256418,0.618857,112.942,0,-0.371677,11.3805,6.75879
Usman Khawaja, Wahab Riaz, 2017-01-06T16:48:15,3,5,2,4, N, L, L,18.1796,0.34878,1.95713,136.575,8.09995,0.350844,116.095,0,0.415962,0.829161,104.77,0.260947,0.364232,12.6032,7.93946
Usman Khawaja, Wahab Riaz, 2017-01-06T16:48:59,3,5,3,0, N, L, L,18.6051,0.414615,1.97328,144.728,6.13177,0.287586,122.532,0,0.231084,0.624017,110.461,0,0.120331,11.222,7.01404
Usman Khawaja, Wahab Riaz, 2017-01-06T16:49:30,3,5,4,0, N, L, L,18.5659,0.389203,1.98261,141.578,8.15794,0.354667,120.848,0,0.354212,0.86968,106.811,0.154505,0.0559529,12.5397,7.9582
Usman Khawaja, Wahab Riaz, 2017-01-06T16:50:03,3,5,5,0, N, L, L,18.4488,0.383634,1.93512,143.676,6.92925,0.39,122.051,0,0.434071,0.8087,108.875,0.187672,0.271962,11.677,8.14501
Usman Khawaja, Wahab Riaz, 2017-01-06T16:50:35,3,5,6,0, N, L, L,18.4705,0.372503,1.93815,141.311,6.54586,0.507513,122.083,0,0.592638,0.611805,113.558,-0.197824,0.561277,11.5283,6.69667
David Warner, Imran Khan, 2017-01-06T16:51:26,3,6,1,0, N, L, R,18.4498,-0.85851,1.95678,137.664,7.23435,-0.170992,114.445,0,0.198817,0.81642,102.264,-0.671147,0.172459,12.0998,8.24331
David Warner, Imran Khan, 2017-01-06T16:52:05,3,6,2,4, N, L, R,18.4512,-0.816695,1.92896,141.639,3.50361,0.167047,113.627,0,0.27178,0.402212,107.484,-2.57846,0.982181,10.436,6.92592
David Warner, Imran Khan, 2017-01-06T16:52:55,3,6,3,4, N, L, R,18.5052,-0.854144,1.95383,138.58,7.81682,-0.00684978,120.231,0,0.617538,0.907184,105.857,-0.279065,0.604255,12.2106,8.39997
David Warner, Imran Khan, 2017-01-06T16:53:56,3,6,4,4, N, L, R,18.5911,0.989481,1.95424,137.071,6.98806,0.662118,118.402,0,0.562615,0.734963,106.487,0.211218,1.14432,11.6916,7.63296
David Warner, Imran Khan, 2017-01-06T16:54:52,3,6,5,4, N, L, R,18.4606,0.866462,1.94828,138.707,8.72478,0.402929,120.173,0,0.0629292,0.912246,105.639,-0.236563,1.41111,12.7396,8.03269
David Warner, Imran Khan, 2017-01-06T16:55:46,3,6,6,0, N, L, R,18.47,0.862102,1.96024,133.618,8.22726,0.432268,117.205,0,0.165483,0.637312,103.425,-0.034264,1.14739,12.7348,6.52958
Usman Khawaja, Yasir Shah, 2017-01-06T16:57:57,3,7,1,1, N, L, R,18.6704,1.30193,1.91449,86.9762,7.62224,0.774976,70.975,0,-0.0150454,0.747868,61.1514,-4.31334,2.20229,15.5859,11.3401
David Warner, Yasir Shah, 2017-01-06T16:58:45,3,7,2,6, N, L, R,18.8256,1.1915,1.94741,83.4029,4.40917,0.537438,63.3386,0,0.177538,0.819963,57.389,-4.02015,3.783,16.489,14.1346
David Warner, Yasir Shah, 2017-01-06T16:59:33,3,7,3,1, N, L, R,18.5466,1.31798,1.88817,91.0397,6.64294,0.553953,77.1301,0,0.0340486,0.960943,68.9444,-1.75703,1.85467,15.119,12.1564
Usman Khawaja, Yasir Shah, 2017-01-06T17:00:06,3,7,4,1, N, L, R,18.5718,1.26562,1.90442,85.5632,7.05035,0.738742,70.2939,0,0.100718,0.655939,61.5572,-3.8594,2.5433,15.6812,10.6262
David Warner, Yasir Shah, 2017-01-06T17:00:33,3,7,5,0, N, L, R,18.7548,1.37088,1.89686,89.858,4.80528,0.333928,75.8247,0,-0.168603,0.766818,68.6562,-2.22053,0.963677,15.4261,11.714
David Warner, Yasir Shah, 2017-01-06T17:00:51,3,7,6,4, N, L, R,18.5812,1.30979,1.94127,84.8988,6.21206,0.501838,73.0075,0,-0.169267,0.816952,64.5754,-2.32035,-0.220287,15.5676,11.6155
Usman Khawaja, Wahab Riaz, 2017-01-06T17:02:12,3,8,1,0, N, L, L,18.5214,0.379897,2.02869,139.716,9.59786,0.488369,120.708,0,0.564023,0.80733,105.456,-0.351659,0.20842,14.1059,7.223
Usman Khawaja, Wahab Riaz, 2017-01-06T17:02:47,3,8,2,2, N, L, L,18.3084,0.424061,1.93403,142.849,10.5427,0.495038,118.207,0,0.576344,1.14894,108.252,0,-0.0989117,15.0154,8.97975
Usman Khawaja, Wahab Riaz, 2017-01-06T17:03:24,3,8,3,3, N, L, L,18.4818,0.411466,1.99052,144.113,7.68509,0.264876,125.184,0,0.119939,0.739405,113.608,-0.531186,0.443673,12.0332,7.00438
David Warner, Wahab Riaz, 2017-01-06T17:04:21,3,8,4,0, Y, L, L,18.5988,0.33012,1.9738,153.275,7.84415,0.167952,131.188,0,0.0656099,0.712223,116.083,0.0862292,0.0559529,11.9691,6.69345
Steve Smith, Wahab Riaz, 2017-01-06T17:06:30,3,8,5,0, N, R, L,18.3732,0.394229,1.94505,140.252,9.64789,0.0502465,119.614,0,-0.498733,0.608058,108.232,-1.41278,0.807213,13.643,6.01737
Steve Smith, Wahab Riaz, 2017-01-06T17:07:05,3,8,6,0, N, R, L,18.4656,0.277279,1.96252,142.838,7.8708,-0.0804254,124.043,0,-0.369135,0.909185,109.225,-0.189746,0.0484566,12.0352,8.26235
Usman Khawaja, Yasir Shah, 2017-01-06T17:08:00,3,9,1,0, N, L, R,18.6901,1.29142,1.94526,86.2693,5.5978,0.613206,68.4693,0,-0.0120686,0.75536,61.331,-4.47339,2.06393,15.2718,11.8609
Usman Khawaja, Yasir Shah, 2017-01-06T17:08:18,3,9,2,0, N, L, R,18.6864,1.24305,1.93245,85.3829,5.19414,0.653956,66.9188,0,0.0889905,0.749758,59.6773,-4.61669,1.75959,16.2024,12.2229
Usman Khawaja, Yasir Shah, 2017-01-06T17:08:39,3,9,3,0, N, L, R,18.6124,1.26118,1.96506,84.3682,3.09641,0.641408,69.6907,0,0.619329,0.483469,65.5196,0,3.66597,16.2161,10.5234
Usman Khawaja, Yasir Shah, 2017-01-06T17:08:58,3,9,4,1, N, L, R,18.6704,1.21836,1.97841,84.4219,6.74126,0.709367,67.6934,0,0.0902567,0.857742,59.1893,-3.52503,1.38296,16.0157,12.7365
Steve Smith, Yasir Shah, 2017-01-06T17:09:39,3,9,5,0, N, R, R,18.702,-0.590352,1.90866,91.0532,6.12503,-0.280549,67.3946,0,-0.688233,0.86878,59.0474,-5.90186,1.30611,15.1464,12.9784
Steve Smith, Yasir Shah, 2017-01-06T17:09:59,3,9,6,1, N, R, R,18.5621,-0.65556,1.93745,86.164,6.03378,-0.0986903,70.6941,0,-0.172351,0.818698,62.9294,-4.15916,1.78367,15.7124,12.0566
Steve Smith, Wahab Riaz, 2017-01-06T17:10:51,3,10,1,1, N, R, L,18.6692,0.285798,2.00051,146.761,7.54295,-0.0033332,127.88,0,-0.203243,0.74221,113.562,-0.0927874,0.121947,11.9418,7.06551
Usman Khawaja, Wahab Riaz, 2017-01-06T17:11:39,3,10,2,0, N, L, L,18.3105,0.358802,1.89675,146.702,11.9427,0.383897,123.678,0,0.44254,1.71746,103.765,-0.0523392,0.207479,17.3232,11.182
Usman Khawaja, Wahab Riaz, 2017-01-06T17:12:14,3,10,3,0, N, L, L,18.4167,0.368,1.93898,143.222,8.52715,0.540083,121.351,0,0.693255,0.75085,114.878,-0.123541,0.297394,12.6685,6.87177
Usman Khawaja, Wahab Riaz, 2017-01-06T17:12:44,3,10,4,0, N, L, L,18.5486,0.586885,1.97905,139.521,8.11564,0.502582,118.763,0,0.474458,0.923207,114.498,0.151951,0.213062,12.3023,8.14012
Usman Khawaja, Wahab Riaz, 2017-01-06T17:13:15,3,10,5,1, N, L, L,18.4712,0.477407,1.92676,140.869,11.9606,0.333789,113.036,0,0.134482,1.75103,105.065,0.068528,0.466042,17.4934,11.6802
Steve Smith, Wahab Riaz, 2017-01-06T17:14:01,3,10,6,0, N, R, L,18.6443,0.307851,1.97582,149.396,7.02862,0.0105903,126.414,0,-0.271823,0.74884,113.986,-0.556023,-0.52749,11.6353,7.41903
Usman Khawaja, Yasir Shah, 2017-01-06T17:14:53,3,11,1,0, N, L, R,18.7529,1.29927,1.92847,85.916,3.36242,0.62306,61.7423,0,0.247512,0.910999,56.257,-4.38847,1.02412,16.6834,17.7345
Usman Khawaja, Yasir Shah, 2017-01-06T17:15:13,3,11,2,0, N, L, R,18.7658,1.28171,1.99105,82.8032,3.80449,0.666537,60.4787,0,0.166382,0.767144,55.0761,-6.40928,2.49489,17.0752,14.6931
Usman Khawaja, Yasir Shah, 2017-01-06T17:15:38,3,11,3,0, N, L, R,18.8401,1.36014,1.90362,88.512,5.05262,0.791864,69.2044,0,0.317194,0.686551,62.1041,-4.48205,2.86942,15.5448,11.3145
Usman Khawaja, Yasir Shah, 2017-01-06T17:15:57,3,11,4,2, N, L, R,18.7982,1.26187,1.97253,83.6741,3.70352,0.452199,68.099,0,0.188942,1.0748,61.728,-2.49371,2.90508,16.3548,18.6269
Usman Khawaja, Yasir Shah, 2017-01-06T17:16:30,3,11,5,2, N, L, R,18.7679,1.24748,1.97636,83.7841,4.4726,0.751541,63.6878,0,0.30658,0.81413,57.3179,-5.47067,3.43256,16.2301,14.0383
Usman Khawaja, Yasir Shah, 2017-01-06T17:16:59,3,11,6,0, N, L, R,18.8719,1.22316,1.94886,84.4483,3.94582,0.46245,66.5274,0,0.026845,0.683581,60.6814,-4.67466,2.51178,16.8562,12.5658
Steve Smith, Wahab Riaz, 2017-01-06T17:17:48,3,12,1,1, N, R, L,18.4097,0.37036,1.93059,151.749,7.58435,0.230517,126.619,0,0.035235,0.616388,116.401,-0.755888,0.034264,11.6913,6.55872
Usman Khawaja, Wahab Riaz, 2017-01-06T17:18:25,3,12,2,0, N, L, L,18.5059,0.487241,1.99095,144.593,7.98658,0.378723,120.373,0,0.222425,0.788758,105.96,-0.565445,0.0625573,12.5422,7.50585
Usman Khawaja, Wahab Riaz, 2017-01-06T17:18:57,3,12,3,0, N, L, L,18.7546,0.455396,1.97735,113.244,2.31223,0.5828,92.1715,0,0.609004,0.368189,88.4651,0.160713,0.0839294,12.6196,9.08206
Usman Khawaja, Wahab Riaz, 2017-01-06T17:19:30,3,12,4,0, N, L, L,18.5272,0.428878,1.99564,145.893,6.56189,0.341364,124.328,0,0.293578,0.675083,114.342,-0.0815647,0.16902,11.3378,7.13888
Usman Khawaja, Wahab Riaz, 2017-01-06T17:20:03,3,12,5,1, N, L, L,18.4577,0.472816,1.96632,143.624,8.40636,0.323954,123.493,0,0.0421253,0.971604,109.246,-0.591491,-0.936908,12.4689,8.50155
Steve Smith, Wahab Riaz, 2017-01-06T17:20:46,3,12,6,0, N, R, L,18.2357,0.401848,1.8719,148.047,11.2197,0.166092,119.308,0,-0.250642,1.22127,112.111,-0.203672,0.0197823,15.5718,9.03757
Usman Khawaja, Yasir Shah, 2017-01-06T17:22:46,3,13,1,1, N, L, R,18.7073,1.2599,1.97098,87.3726,4.62535,0.600795,72.1445,0,0.274446,0.647017,66.1396,-3.01363,3.20864,15.3233,10.7708
Steve Smith, Yasir Shah, 2017-01-06T17:23:14,3,13,2,0, N, R, R,18.682,-0.67721,1.96686,85.6705,6.13384,-0.398735,68.3842,0,-0.57677,0.73791,60.178,-3.65441,1.39479,15.8392,11.5959
Steve Smith, Yasir Shah, 2017-01-06T17:23:43,3,13,3,0, N, R, R,18.7752,-0.667309,2.05323,86.9584,5.36128,-0.270576,67.076,0,-0.358138,0.869173,59.7587,-3.85016,2.3395,16.0098,13.3442
Steve Smith, Yasir Shah, 2017-01-06T17:24:05,3,13,4,1, N, R, R,18.8633,-0.645293,2.03291,90.2737,3.75004,0.0570488,71.2055,0,0.0817906,0.629122,65.9727,-2.73072,0.855237,15.546,11.7436
Usman Khawaja, Yasir Shah, 2017-01-06T17:24:39,3,13,5,0, N, L, R,18.7261,1.26354,2.02587,82.8902,2.61027,0.909285,72.0554,0,0.740849,0.609002,68.2397,-4.89089,4.71501,17.0644,14.1354
Steve Smith, Yasir Shah, 2017-01-06T17:25:22,3,13,6,0, N, R, R,18.7338,-0.549674,2.01007,84.8924,5.02546,-0.476669,68.5483,0,-0.838754,0.772239,61.9652,-4.68534,0.495746,16.3073,12.3027
Usman Khawaja, Wahab Riaz, 2017-01-06T17:26:10,3,14,1,0, N, L, L,18.5164,0.478754,2.00938,140.002,9.10565,0.287456,116.819,0,0.19344,0.954417,103.215,0.563018,0,13.7229,8.44714
Usman Khawaja, Wahab Riaz, 2017-01-06T17:26:43,3,14,2,0, N, L, L,18.4754,0.424679,1.93509,145.773,8.7664,0.347435,124.209,0,0.247452,0.93904,108.813,-0.434312,0.454134,12.6571,8.04584
Usman Khawaja, Wahab Riaz, 2017-01-06T17:27:16,3,14,3,2, N, L, L,18.5568,0.437258,1.99995,125.324,6.42663,0.171588,108.364,0,-0.0939932,0.7096,97.865,-0.874916,-0.460127,12.1831,8.02336
Usman Khawaja, Wahab Riaz, 2017-01-06T17:27:56,3,14,4,0, N, L, L,18.3293,0.392783,1.83844,143.358,12.8483,0.360716,115.836,0,0.416035,1.93055,107.872,0.491385,0.178041,19.207,12.161
Usman Khawaja, Wahab Riaz, 2017-01-06T17:28:31,3,14,5,0, N, L, L,18.4232,0.4716,1.87341,142.369,13.7754,0.514658,105.549,0,0.637087,2.26991,97.4702,-0.200769,0.347179,22.4106,14.4512
Usman Khawaja, Wahab Riaz, 2017-01-06T17:29:05,3,14,5,0, N, L, L,18.6751,0.432083,1.98915,145.393,5.9981,0.365738,122.367,0,0.281919,0.566949,110.81,-0.490986,0,11.1502,6.57042
Usman Khawaja, Wahab Riaz, 2017-01-06T17:29:38,3,14,6,0, N, L, L,18.4188,0.529946,1.95235,137.027,8.60968,0.450176,119.29,0,0.300153,0.662757,105.542,-0.353324,-0.344917,12.8585,6.48187
Steve Smith, Yasir Shah, 2017-01-06T17:30:27,3,15,1,2, N, R, R,18.7749,-0.602068,2.02915,89.405,5.57508,-0.100673,69.6349,0,-0.160683,0.76743,62.2084,-3.73392,1.79864,15.4599,11.8648
Steve Smith, Yasir Shah, 2017-01-06T17:30:58,3,15,2,2, N, R, R,18.7803,-0.629371,2.01523,85.6819,5.6104,-0.0482299,64.3274,0,-0.329225,0.886701,57.1502,-6.07238,1.30461,15.8562,13.7956
Steve Smith, Yasir Shah, 2017-01-06T17:31:45,3,15,3,4, N, R, R,18.7653,-0.618599,1.96898,87.4005,3.8074,0.0619856,67.7129,0,0.0243295,0.687049,62.3288,-4.27627,2.13387,15.6225,12.8059
Steve Smith, Yasir Shah, 2017-01-06T17:32:28,3,15,4,0, N, R, R,18.6842,-0.611655,2.00418,85.5935,4.56853,-0.154533,64.6283,0,-0.367748,0.778353,58.4367,-5.72269,2.31275,15.9263,13.3344
Steve Smith, Yasir Shah, 2017-01-06T17:32:51,3,15,5,4, N, R, R,18.9134,-0.439846,2.04169,91.7513,6.08959,-0.0378192,69.4657,0,-0.149512,0.841002,61.3228,-4.41588,2.97144,15.6047,12.3966
Steve Smith, Yasir Shah, 2017-01-06T17:33:28,3,15,6,0, N, R, R,18.9801,-0.631625,2.05094,88.5371,2.87391,-0.0309074,68.1516,0,0.111196,0.474024,64.3237,-1.29483,3.75614,16.4579,10.8793
Usman Khawaja, Wahab Riaz, 2017-01-06T17:35:09,3,16,1,2, N, L, L,18.9175,1.19211,1.96821,83.406,5.98745,0.387583,72.6248,0,-0.244491,0.796548,65.4382,-2.57815,0.224684,16.0079,11.5297
Usman Khawaja, Wahab Riaz, 2017-01-06T17:35:38,3,16,2,0, N, L, L,19.013,1.27192,1.94044,85.415,5.21846,0.475613,72.5062,0,0.0352877,0.717676,65.4196,-1.50168,-0.0395647,15.738,11.1778
Usman Khawaja, Wahab Riaz, 2017-01-06T17:35:55,3,16,3,0, N, L, L,19.1631,1.24699,2.02111,85.2794,5.047,0.515747,70.1395,0,0.0382911,0.64076,63.4099,-2.49693,0.113641,15.8442,10.7442
Usman Khawaja, Wahab Riaz, 2017-01-06T17:36:12,3,16,4,0, N, L, L,19.2071,1.32245,2.0051,86.4682,4.93036,0.789938,68.4625,0,0.301502,0.816038,61.9487,-3.72147,0.380007,16.0849,12.9536
Usman Khawaja, Wahab Riaz, 2017-01-06T17:36:34,3,16,5,0, N, L, L,18.9582,1.26676,2.00947,85.1575,3.87159,0.484444,63.9774,0,-0.0581688,0.816366,58.3685,-5.00825,-0.0197823,15.9679,14.8143
Usman Khawaja, Wahab Riaz, 2017-01-06T17:36:57,3,16,6,4, N, L, L,19.0764,1.36436,1.94252,85.4589,2.72907,0.584845,61.5665,0,0.164377,0.733401,57.1802,-6.0747,0.0969133,16.2644,16.7937
Steve Smith, Yasir Shah, 2017-01-06T17:38:07,3,17,1,0, N, R, R,18.9412,-0.69437,2.0406,87.3875,3.50771,-0.324837,66.2245,0,-0.398972,0.708361,61.1012,-3.99258,2.68686,16.2121,13.7689
Steve Smith, Yasir Shah, 2017-01-06T17:38:29,3,17,2,2, N, R, R,18.8268,-0.669167,2.01274,86.4015,4.07011,-0.271715,67.5111,0,-0.373906,0.716405,61.9287,-3.98374,1.93178,15.8659,12.801
Steve Smith, Yasir Shah, 2017-01-06T17:38:58,3,17,3,1, N, R, R,18.7282,-0.57698,1.98085,84.8647,5.22934,-0.103735,65.916,0,-0.337817,0.797082,59.051,-5.6577,2.09658,16.5473,12.8285
Usman Khawaja, Yasir Shah, 2017-01-06T17:39:29,3,17,4,0, N, L, R,18.7733,1.31331,2.00515,86.2732,5.15173,0.752278,62.8679,0,0.102367,0.904292,55.7416,-6.43136,3.11137,15.7318,14.5354
Usman Khawaja, Yasir Shah, 2017-01-06T17:39:48,3,17,5,1, N, L, R,18.8423,1.19606,2.0066,84.4981,5.56992,0.503748,62.5532,0,-0.355969,0.907814,55.1654,-6.94252,2.25116,15.7087,14.3925
Steve Smith, Yasir Shah, 2017-01-06T17:40:18,3,17,6,6, N, R, R,18.7961,-0.634521,2.01951,84.1438,3.7472,-0.280184,63.9175,0,-0.419045,0.780787,58.6355,-4.52701,2.04114,16.3119,14.667
Usman Khawaja, Wahab Riaz, 2017-01-06T18:00:25,3,18,1,0, N, L, L,18.8895,0.391933,1.97928,141.56,6.88605,0.383019,120.295,0,0.366714,0.683806,108.337,-0.398113,0.581146,11.5117,7.14562
Usman Khawaja, Wahab Riaz, 2017-01-06T18:00:57,3,18,2,0, N, L, L,18.8591,0.427084,2.02272,148.504,6.13136,0.372261,123.979,0,0.294381,0.72279,112.319,-0.410693,-0.128204,11.2356,7.86675
Usman Khawaja, Wahab Riaz, 2017-01-06T18:01:29,3,18,3,0, N, L, L,18.3582,0.401409,1.96043,143.097,10.4348,0.348041,118.08,0,0.374545,1.23271,102.07,0.372729,0.306467,14.9595,9.52303
Usman Khawaja, Wahab Riaz, 2017-01-06T18:02:04,3,18,4,3, N, L, L,18.7099,0.441808,2.05013,143.148,8.70861,0.448161,121.25,0,0.399035,0.872135,106.741,-0.24866,-0.211218,13.3147,7.94763
Steve Smith, Wahab Riaz, 2017-01-06T18:02:55,3,18,5,0, N, R, L,18.473,0.357026,1.96094,128.011,9.37014,0.384743,100.695,0,0.116848,1.03486,95.7253,-1.85952,0.0906541,14.3675,10.3618
Steve Smith, Wahab Riaz, 2017-01-06T18:03:32,3,18,6,0, N, R, L,18.3092,0.439071,1.97093,143.804,5.89779,-0.142418,121.52,0,-0.454087,0.630225,110.683,-0.142653,-0.383595,11.034,7.18952
Usman Khawaja, Yasir Shah, 2017-01-06T18:04:35,3,19,1,1, N, L, R,18.7016,1.29887,1.94915,87.4704,5.98504,0.728472,71.6217,0,0.206342,0.913928,63.3619,-3.00895,1.15454,15.6539,12.7834
Steve Smith, Yasir Shah, 2017-01-06T18:05:13,3,19,2,0, N, R, R,18.6697,-0.545465,2.01334,89.2841,6.14026,-0.211218,74.3524,0,-0.29212,0.720783,66.049,-2.19205,-0.172459,15.3162,10.6293
Steve Smith, Yasir Shah, 2017-01-06T18:05:31,3,19,3,2, N, R, R,18.879,-0.750499,2.03643,86.1334,4.03889,-0.243613,67.7385,0,-0.187816,0.724636,62.3351,-2.15159,1.88803,16.4163,12.9735
Steve Smith, Yasir Shah, 2017-01-06T18:06:01,3,19,4,2, N, R, R,18.6232,-0.571282,1.94579,91.5539,5.33733,-0.197362,65.3637,0,-0.493154,0.792779,58.1985,-5.26846,0.935864,15.02,12.783
Steve Smith, Yasir Shah, 2017-01-06T18:07:03,3,19,5,1, N, R, R,18.7935,-0.672425,2.07628,90.0667,3.07483,0.024851,70.2554,0,0.0596098,0.562605,66.025,-3.02718,2.14913,16.0512,12.0019
Usman Khawaja, Yasir Shah, 2017-01-06T18:07:36,3,19,6,3, N, L, R,18.724,1.33512,1.9484,84.6969,6.5176,0.655319,64.5842,0,-0.177187,0.904347,56.5655,-4.87448,1.52547,16.0019,13.6535
Usman Khawaja, Wahab Riaz, 2017-01-06T18:08:36,3,20,1,1, N, L, L,18.5101,0.396676,1.96775,115.162,8.64631,0.201794,97.2473,0,0.126142,0.822757,83.6875,0.769485,-0.269795,13.782,8.81982
Steve Smith, Wahab Riaz, 2017-01-06T18:09:18,3,20,2,4, N, R, L,18.3404,0.402254,1.96182,142.489,8.21691,0.250756,120.977,0,0.0159979,0.725641,106.837,-0.549296,-0.44013,12.6741,6.93959
Steve Smith, Wahab Riaz, 2017-01-06T18:10:19,3,20,3,1, N, R, L,18.6134,0.524269,2.00173,147.902,7.70072,0.176843,123.741,0,-0.183074,0.789731,111.192,-0.574031,-0.533025,12.1176,7.503
Usman Khawaja, Wahab Riaz, 2017-01-06T18:11:03,3,20,4,0, N, L, L,18.5047,0.383043,1.98967,149.342,11.933,0.29452,116.52,0,-0.0691043,1.74413,111.468,-1.00073,0.0442347,17.5692,11.5268
Usman Khawaja, Wahab Riaz, 2017-01-06T18:11:41,3,20,5,1, N, L, L,18.5603,0.455075,1.97216,140.628,11.974,0.331618,110.275,0,0.126942,1.59946,102.962,0.29074,-0.379492,17.3749,11.2992
Steve Smith, Wahab Riaz, 2017-01-06T18:12:24,3,20,6,0, N, R, L,18.3925,0.373664,1.92876,129.27,10.2325,0.58159,106.307,0,0.656416,1.01929,103.996,-1.20447,0.322034,15.0089,9.30562
Usman Khawaja, Imran Khan, 2017-01-06T18:14:22,3,21,1,1, N, L, R,18.4294,-0.702957,1.92252,123.415,8.89767,-0.163412,101.969,0,0.340234,0.821545,89.9898,-0.37115,0.709967,13.6319,8.38878
Steve Smith, Imran Khan, 2017-01-06T18:15:13,3,21,2,1, N, R, R,18.726,-0.902907,1.96998,130.034,4.0485,-0.134857,106.072,0,0.0224711,0.516325,98.681,-0.582155,-0.362077,10.602,8.06711
Usman Khawaja, Imran Khan, 2017-01-06T18:16:03,3,21,3,1, N, L, R,18.701,-0.821753,1.97367,134.811,5.81925,0.315744,112.249,0,0.864061,0.635392,102.201,0.274112,0.118694,11.2766,7.58821
Steve Smith, Imran Khan, 2017-01-06T18:16:46,3,21,4,4, N, R, R,18.5303,-0.825777,1.97263,129.895,5.99012,-0.390926,111.575,0,-0.217014,0.467638,100.898,-0.421044,0.191797,11.4475,5.9488
Steve Smith, Imran Khan, 2017-01-06T18:17:31,3,21,5,0, N, R, R,18.5512,-0.878717,1.9801,133.168,7.2747,-0.4428,113.731,0,-0.113201,0.829953,101.859,0.364232,0.0279765,12.4138,8.32611
Steve Smith, Imran Khan, 2017-01-06T18:18:10,3,21,6,4, N, R, R,18.3762,-0.896187,1.9908,102.51,7.35235,-0.663958,83.4247,0,-0.561954,0.867378,73.0165,-1.0122,1.15792,14.4672,10.5315
Usman Khawaja, Yasir Shah, 2017-01-06T18:20:43,3,22,1,1, N, L, R,18.6067,1.3496,1.99473,87.4228,5.68582,0.561686,71.9565,0,-0.0907907,0.600105,64.7102,-3.16922,0.213979,15.4024,9.87624
